age,gender,city,annual_income,product_category,purchase_amount,payment_method,is_returned
25,Male,Chicago,35596,Beauty,335.83,UPI,FALSE
49,Female,Chicago,33864,Home,133.79,Debit Card,TRUE
35,Male,New York,66681,Beauty,304.79,Debit Card,FALSE
49,Female,New York,84000,Electronics,743.5,PayPal,FALSE
26,Other,Houston,84949,Beauty,183.04,Credit Card,FALSE
63,Female,Philadelphia,77069,Beauty,377.71,PayPal,FALSE
35,Other,Houston,53568,Electronics,24.4,PayPal,TRUE
48,Other,Houston,99393,Clothing,368.04,Credit Card,TRUE
60,Other,New York,61608,Clothing,173.24,UPI,FALSE
29,Female,Philadelphia,53081,Beauty,133.67,Credit Card,FALSE
54,Male,San Diego,103873,Beauty,165.43,PayPal,TRUE
49,Male,San Jose,34975,Clothing,37.93,Credit Card,FALSE
18,Male,Chicago,73481,Home,675.69,Debit Card,FALSE
21,Other,Chicago,32872,Electronics,54.16,PayPal,TRUE
41,Female,San Jose,122345,Electronics,1153.82,PayPal,FALSE
38,Other,San Antonio,47884,Sports,467.51,PayPal,TRUE
63,Other,Philadelphia,103659,Clothing,725.29,Debit Card,FALSE
37,Male,Chicago,126206,Electronics,876.79,UPI,TRUE
29,Other,Houston,108956,Beauty,361.57,Credit Card,FALSE
27,Male,Philadelphia,73406,Home,550.87,Debit Card,TRUE
63,Female,San Diego,117821,Electronics,761.5,PayPal,TRUE
33,Female,Los Angeles,120855,Electronics,104.47,Credit Card,FALSE
46,Male,San Antonio,126021,Sports,543.48,UPI,FALSE
52,Female,San Jose,79197,Clothing,94.56,Debit Card,FALSE
22,Female,New York,134752,Home,1143.84,PayPal,TRUE
22,Female,Chicago,74801,Electronics,139.66,Credit Card,FALSE
56,Other,New York,110431,Sports,988.76,Debit Card,FALSE
28,Male,Houston,37019,Sports,44.14,PayPal,FALSE
37,Female,San Jose,61135,Beauty,69.69,UPI,TRUE
21,Male,Phoenix,77294,Beauty,18.35,UPI,TRUE
24,Other,Phoenix,33373,Electronics,74.36,UPI,TRUE
37,Female,Phoenix,132875,Electronics,544.15,UPI,TRUE
41,Male,San Diego,146063,Electronics,575.22,PayPal,FALSE
47,Female,San Jose,64524,Electronics,155.97,Debit Card,TRUE
23,Other,San Antonio,117574,Beauty,419.64,Debit Card,TRUE
42,Other,San Diego,137270,Beauty,730.46,Debit Card,FALSE
37,Other,New York,40348,Beauty,164.18,Debit Card,TRUE
46,Male,Houston,52659,Clothing,500.3,Debit Card,TRUE
45,Female,Houston,40271,Clothing,398.08,PayPal,FALSE
64,Male,San Antonio,149822,Beauty,1215.35,UPI,FALSE
35,Male,San Jose,98116,Beauty,460.16,UPI,TRUE
44,Other,San Jose,49613,Electronics,81.98,Credit Card,TRUE
36,Female,San Antonio,143701,Home,783.06,UPI,FALSE
54,Male,Phoenix,109817,Sports,531.06,Debit Card,FALSE
20,Female,Houston,81877,Electronics,730.16,UPI,FALSE
41,Female,Phoenix,32651,Home,114.64,UPI,TRUE
32,Other,San Diego,47614,Home,149.73,PayPal,FALSE
56,Female,Houston,114614,Sports,123.21,UPI,FALSE
21,Male,Phoenix,97537,Beauty,776.06,UPI,TRUE
51,Male,Houston,145255,Clothing,838.56,Credit Card,TRUE
20,Female,Houston,89827,Home,62.47,PayPal,FALSE
50,Male,New York,82028,Clothing,527.2,PayPal,FALSE
56,Female,San Jose,88471,Beauty,171.66,PayPal,FALSE
28,Other,Los Angeles,139792,Home,1253.38,Credit Card,FALSE
21,Male,Houston,51352,Clothing,439.96,Debit Card,FALSE
59,Other,New York,83674,Sports,437.63,Debit Card,TRUE
56,Female,San Jose,134970,Home,38.19,PayPal,FALSE
42,Female,Houston,141619,Sports,512.29,PayPal,FALSE
55,Other,Philadelphia,43410,Beauty,11.81,PayPal,FALSE
61,Female,Phoenix,44169,Home,217.36,PayPal,FALSE
59,Other,Phoenix,123204,Clothing,1174.31,Debit Card,TRUE
21,Other,San Antonio,135569,Home,1166.12,Debit Card,TRUE
59,Female,San Antonio,95191,Sports,949.55,UPI,TRUE
55,Male,Philadelphia,122808,Clothing,1221.77,UPI,FALSE
50,Other,Dallas,69347,Clothing,588.42,PayPal,TRUE
48,Other,Dallas,46769,Clothing,348.94,PayPal,TRUE
32,Female,San Antonio,76567,Home,182.89,PayPal,FALSE
55,Male,San Diego,68541,Electronics,325.22,Credit Card,FALSE
30,Other,San Antonio,95598,Beauty,131.37,PayPal,FALSE
21,Male,Houston,144143,Home,1235.53,UPI,FALSE
27,Male,Los Angeles,71469,Sports,618.31,PayPal,TRUE
38,Female,Phoenix,113165,Clothing,86.97,Debit Card,TRUE
49,Male,Chicago,132919,Beauty,1021.21,UPI,FALSE
43,Female,New York,86233,Electronics,833.03,Debit Card,FALSE
18,Other,Houston,146917,Electronics,493.3,Credit Card,TRUE
32,Female,Chicago,120901,Electronics,1063.26,UPI,FALSE
28,Female,Phoenix,38557,Sports,319.01,PayPal,FALSE
61,Female,Philadelphia,47536,Clothing,169.17,Debit Card,FALSE
19,Male,Houston,59939,Electronics,143.75,Debit Card,TRUE
41,Male,San Antonio,123206,Home,810.12,Credit Card,TRUE
60,Male,New York,44170,Electronics,291.74,UPI,FALSE
42,Female,Chicago,46199,Clothing,257.02,Credit Card,FALSE
44,Other,Phoenix,116725,Beauty,138.86,Debit Card,FALSE
24,Male,Phoenix,97054,Electronics,703.05,Credit Card,FALSE
30,Female,Dallas,109823,Clothing,236.95,PayPal,FALSE
36,Female,Houston,51020,Sports,29.91,PayPal,TRUE
18,Male,San Jose,31671,Sports,214.79,Debit Card,TRUE
50,Male,Phoenix,39836,Clothing,290.44,UPI,FALSE
34,Male,New York,90853,Home,62.76,PayPal,FALSE
45,Male,New York,126801,Clothing,169.38,Debit Card,FALSE
40,Other,Phoenix,147247,Electronics,661.08,PayPal,FALSE
29,Female,Phoenix,44920,Sports,185.41,UPI,FALSE
59,Male,Chicago,146146,Electronics,1170.59,Debit Card,TRUE
44,Other,San Diego,149436,Clothing,895.02,UPI,FALSE
57,Other,Chicago,33777,Sports,292.28,UPI,TRUE
44,Female,Philadelphia,87761,Electronics,57.09,Debit Card,FALSE
51,Other,Los Angeles,98564,Sports,684.5,Debit Card,FALSE
40,Female,Chicago,116993,Beauty,798.79,Credit Card,TRUE
59,Female,San Diego,50568,Clothing,260.66,Credit Card,FALSE
38,Female,New York,61574,Beauty,211.99,Debit Card,FALSE
43,Female,San Diego,137099,Beauty,343.16,UPI,TRUE
49,Female,New York,88598,Electronics,292.14,UPI,FALSE
20,Male,San Jose,103024,Beauty,574.99,PayPal,TRUE
59,Female,Philadelphia,118011,Electronics,551.21,Debit Card,FALSE
39,Other,San Diego,103420,Home,798.47,UPI,TRUE
24,Male,Philadelphia,129525,Home,862.29,PayPal,FALSE
62,Male,San Diego,43935,Clothing,28.5,UPI,TRUE
34,Male,San Antonio,110065,Clothing,233.34,UPI,TRUE
63,Female,New York,74293,Beauty,93.32,Credit Card,FALSE
47,Other,Chicago,116305,Sports,694.96,Credit Card,TRUE
53,Female,Dallas,86729,Clothing,730.29,Debit Card,TRUE
24,Other,Philadelphia,80778,Beauty,536.67,UPI,FALSE
56,Female,San Antonio,120769,Home,926.45,PayPal,FALSE
26,Other,Dallas,48111,Home,204.23,PayPal,TRUE
30,Female,Philadelphia,57487,Clothing,363.14,Debit Card,FALSE
63,Other,San Diego,45126,Beauty,345.47,UPI,FALSE
45,Male,New York,135946,Sports,44.2,Debit Card,TRUE
60,Male,Phoenix,37419,Home,80.79,Debit Card,TRUE
62,Other,New York,132807,Home,410.69,UPI,TRUE
57,Other,Houston,143775,Beauty,980.57,UPI,TRUE
50,Other,Phoenix,132800,Electronics,1063.59,UPI,FALSE
44,Female,Dallas,133299,Electronics,1301.41,Credit Card,FALSE
30,Female,Houston,111338,Home,970.28,Debit Card,TRUE
36,Other,Los Angeles,88827,Clothing,172.22,Debit Card,TRUE
42,Other,Phoenix,35326,Clothing,155.41,Debit Card,FALSE
18,Male,New York,73327,Clothing,349.77,PayPal,TRUE
58,Female,San Diego,110689,Beauty,936.74,PayPal,TRUE
63,Male,Dallas,71662,Electronics,383.31,Debit Card,FALSE
52,Female,Houston,100390,Clothing,416.97,PayPal,FALSE
41,Other,Dallas,68479,Sports,160.29,Credit Card,TRUE
60,Other,San Jose,75351,Beauty,344.17,Debit Card,TRUE
61,Male,San Antonio,146085,Home,488.68,PayPal,TRUE
51,Other,Dallas,137755,Sports,1067.72,UPI,TRUE
36,Female,Dallas,147739,Electronics,972.86,Credit Card,TRUE
52,Male,Houston,99888,Clothing,27.15,UPI,TRUE
31,Other,San Antonio,100484,Electronics,836.2,Debit Card,TRUE
47,Male,Los Angeles,123961,Electronics,427.77,Debit Card,FALSE
53,Male,Phoenix,39232,Sports,228.9,UPI,FALSE
58,Male,San Antonio,83011,Electronics,368.87,Credit Card,TRUE
65,Male,Philadelphia,106756,Beauty,68.97,Credit Card,FALSE
61,Female,San Diego,69498,Sports,427.02,UPI,TRUE
48,Male,San Antonio,50489,Beauty,274.05,PayPal,TRUE
37,Other,Philadelphia,118773,Electronics,1056.18,Debit Card,TRUE
20,Female,Dallas,30659,Beauty,178.21,Credit Card,FALSE
31,Other,Philadelphia,128080,Clothing,956.25,UPI,TRUE
28,Female,Houston,54116,Electronics,127.92,Debit Card,TRUE
53,Male,Phoenix,90458,Electronics,589.59,PayPal,TRUE
30,Female,Philadelphia,125104,Clothing,736.84,Debit Card,TRUE
36,Male,Philadelphia,111201,Sports,98.32,UPI,FALSE
57,Other,Chicago,116431,Beauty,372.07,PayPal,FALSE
45,Male,Houston,52103,Sports,12.89,PayPal,FALSE
26,Female,San Diego,119073,Sports,879.13,PayPal,FALSE
49,Other,San Jose,102308,Electronics,129.58,PayPal,TRUE
52,Other,Los Angeles,55746,Electronics,154.96,Credit Card,TRUE
55,Other,Houston,105877,Electronics,441.54,PayPal,FALSE
59,Female,Houston,131606,Beauty,218.02,PayPal,TRUE
47,Female,Philadelphia,95683,Beauty,497.75,Credit Card,TRUE
57,Other,Chicago,119674,Sports,218.44,Debit Card,TRUE
54,Male,San Diego,104162,Home,693.95,Credit Card,TRUE
49,Female,Houston,60375,Electronics,49.27,Debit Card,FALSE
42,Male,New York,91561,Home,841.94,Credit Card,FALSE
65,Other,Chicago,64513,Sports,378.73,UPI,FALSE
55,Male,Dallas,115634,Home,1041.01,UPI,TRUE
51,Female,San Diego,83194,Sports,304.36,Credit Card,TRUE
46,Other,Phoenix,51706,Clothing,126.88,Debit Card,TRUE
28,Male,Houston,77477,Sports,472.59,PayPal,TRUE
48,Male,San Jose,118503,Clothing,579.76,UPI,TRUE
33,Other,Chicago,35655,Clothing,51.82,Credit Card,TRUE
21,Male,Dallas,51802,Sports,141.47,Credit Card,FALSE
23,Female,San Diego,58389,Clothing,268.72,Debit Card,FALSE
56,Male,San Jose,48705,Beauty,389.02,PayPal,TRUE
64,Female,San Jose,119861,Beauty,426.49,Credit Card,TRUE
42,Male,Houston,80523,Beauty,120.44,UPI,TRUE
56,Other,San Jose,42622,Electronics,82.63,Credit Card,TRUE
48,Other,Dallas,116427,Electronics,171.99,UPI,FALSE
41,Other,San Antonio,144664,Clothing,90.52,UPI,FALSE
40,Other,San Jose,107207,Electronics,866.8,UPI,TRUE
34,Male,Phoenix,92539,Beauty,713.05,UPI,FALSE
30,Male,San Jose,30716,Beauty,219.61,Credit Card,TRUE
42,Female,San Antonio,115792,Home,256.26,Credit Card,TRUE
45,Female,Dallas,115403,Sports,685.1,PayPal,FALSE
61,Female,Dallas,82095,Beauty,623.82,UPI,TRUE
41,Female,Phoenix,103281,Beauty,582.31,PayPal,FALSE
65,Other,Los Angeles,48096,Clothing,412.62,UPI,TRUE
24,Female,Dallas,58109,Beauty,301.11,Credit Card,TRUE
42,Male,Chicago,113345,Sports,28.55,UPI,TRUE
22,Male,San Jose,64483,Electronics,153.04,UPI,FALSE
57,Other,San Jose,116006,Electronics,615.51,Debit Card,FALSE
46,Other,Dallas,31403,Home,68.36,Debit Card,TRUE
56,Male,San Jose,96918,Clothing,509.3,Credit Card,FALSE
33,Male,Los Angeles,115854,Home,23.5,UPI,FALSE
60,Male,Dallas,81792,Electronics,341.35,Credit Card,TRUE
53,Other,San Jose,67289,Home,492.3,PayPal,FALSE
32,Female,San Antonio,109477,Beauty,1055.13,Credit Card,FALSE
29,Other,Los Angeles,83363,Beauty,430.25,PayPal,FALSE
25,Female,Dallas,135243,Beauty,707.35,PayPal,FALSE
42,Male,Philadelphia,103815,Sports,512.8,UPI,TRUE
48,Female,Houston,45239,Clothing,123.35,PayPal,FALSE
40,Other,Phoenix,97699,Clothing,532.4,PayPal,TRUE
43,Female,Los Angeles,118302,Beauty,891.78,Debit Card,FALSE
38,Other,Phoenix,76338,Clothing,178.78,Debit Card,FALSE
65,Male,Phoenix,56170,Clothing,140.52,Debit Card,TRUE
33,Male,Los Angeles,139620,Electronics,874.34,Credit Card,FALSE
57,Other,New York,30868,Sports,237.36,PayPal,FALSE
49,Other,Phoenix,147718,Sports,1455.99,Debit Card,FALSE
43,Male,New York,59110,Beauty,446.38,UPI,FALSE
52,Female,Chicago,34268,Sports,175.6,Credit Card,FALSE
38,Other,Houston,120336,Sports,34,Credit Card,FALSE
41,Male,Dallas,110318,Home,953.82,Debit Card,FALSE
48,Male,San Diego,110358,Sports,393.13,Debit Card,FALSE
62,Female,Phoenix,128591,Sports,494.9,Debit Card,TRUE
54,Male,Phoenix,119916,Clothing,292.59,UPI,FALSE
30,Other,Chicago,49116,Sports,394.91,Credit Card,TRUE
44,Other,Dallas,95483,Beauty,144.93,PayPal,FALSE
37,Other,New York,62895,Sports,359.06,Credit Card,TRUE
21,Female,Los Angeles,58241,Sports,476.14,PayPal,FALSE
41,Female,Philadelphia,77226,Electronics,439.53,UPI,TRUE
40,Other,Houston,143687,Beauty,985.68,Debit Card,FALSE
40,Female,San Diego,72610,Electronics,493.55,UPI,FALSE
47,Male,Philadelphia,112799,Sports,1080.01,UPI,TRUE
23,Female,Philadelphia,51233,Home,182.78,PayPal,FALSE
35,Female,San Jose,146351,Beauty,667.36,UPI,FALSE
28,Male,Houston,54102,Home,463.72,Credit Card,TRUE
28,Male,San Diego,82041,Beauty,99.23,Credit Card,TRUE
43,Male,Los Angeles,98679,Home,759.53,Debit Card,TRUE
59,Male,Houston,146060,Home,587.23,UPI,TRUE
26,Male,New York,99041,Home,833.68,PayPal,FALSE
47,Female,Dallas,144150,Sports,792.5,Debit Card,TRUE
55,Other,San Jose,108326,Sports,506.33,PayPal,FALSE
48,Male,San Diego,100735,Home,244.37,PayPal,FALSE
34,Male,Dallas,50410,Clothing,160.05,PayPal,FALSE
48,Female,San Diego,100136,Home,28.19,Credit Card,FALSE
36,Male,Dallas,108250,Home,266.93,Debit Card,FALSE
53,Male,San Antonio,87292,Sports,355.15,Debit Card,FALSE
23,Other,San Jose,85343,Home,540.06,PayPal,FALSE
44,Male,Chicago,54641,Home,467.95,Credit Card,FALSE
57,Other,San Diego,89345,Clothing,256.14,PayPal,TRUE
27,Male,Chicago,36505,Electronics,354.22,PayPal,FALSE
26,Male,Houston,123742,Electronics,556.4,Debit Card,TRUE
49,Female,San Diego,58467,Home,207.6,UPI,TRUE
39,Male,New York,40515,Home,343.03,UPI,TRUE
52,Female,San Antonio,91623,Electronics,181.39,Credit Card,TRUE
42,Male,New York,131086,Clothing,1278.71,UPI,TRUE
51,Female,San Antonio,117294,Home,1152.38,PayPal,TRUE
58,Other,Dallas,125451,Electronics,76.95,PayPal,FALSE
58,Male,Houston,69166,Electronics,148.53,Debit Card,FALSE
38,Female,San Jose,31974,Electronics,58.84,UPI,TRUE
18,Other,San Diego,35504,Beauty,209.28,Debit Card,FALSE
23,Male,San Jose,62600,Home,109.26,Credit Card,TRUE
40,Other,Los Angeles,114485,Clothing,195.59,UPI,TRUE
38,Female,San Diego,103184,Clothing,818.03,Credit Card,FALSE
40,Male,San Diego,124948,Sports,189.97,PayPal,FALSE
30,Female,Philadelphia,104278,Sports,211.57,PayPal,TRUE
22,Female,Phoenix,99617,Beauty,171.27,PayPal,FALSE
18,Female,Chicago,131701,Electronics,849.82,PayPal,TRUE
38,Other,San Antonio,124503,Clothing,102.19,UPI,TRUE
57,Other,Philadelphia,67110,Electronics,225.59,Credit Card,TRUE
20,Male,New York,139470,Clothing,1309.68,Credit Card,FALSE
30,Other,San Antonio,42943,Sports,21.98,PayPal,TRUE
41,Male,New York,58930,Clothing,361.73,UPI,TRUE
47,Female,Dallas,134991,Sports,872.23,PayPal,TRUE
57,Other,Los Angeles,64840,Home,349.12,Credit Card,TRUE
51,Male,Dallas,42729,Sports,50.93,Debit Card,TRUE
51,Other,Chicago,116098,Beauty,306.25,UPI,TRUE
58,Female,San Antonio,105571,Electronics,391.46,Debit Card,TRUE
53,Other,Chicago,82632,Beauty,425.22,UPI,FALSE
38,Female,Philadelphia,102100,Sports,1012.46,UPI,FALSE
56,Male,San Antonio,61551,Beauty,352,PayPal,FALSE
46,Male,New York,88654,Home,851.64,Credit Card,TRUE
37,Male,Houston,30860,Home,97,Credit Card,FALSE
53,Other,Chicago,97013,Electronics,548.31,Credit Card,FALSE
40,Female,San Jose,50461,Clothing,78.54,Debit Card,FALSE
37,Other,Houston,42046,Electronics,243.48,PayPal,FALSE
29,Other,San Jose,93999,Electronics,779.43,PayPal,TRUE
64,Male,New York,135950,Home,794.98,PayPal,FALSE
44,Male,San Jose,143748,Electronics,198.56,UPI,TRUE
37,Other,San Jose,98731,Clothing,59.59,PayPal,TRUE
27,Female,San Diego,36621,Beauty,249.08,Credit Card,TRUE
45,Male,Chicago,67982,Home,537.49,Credit Card,FALSE
54,Female,Phoenix,127689,Electronics,87.24,UPI,FALSE
62,Female,Dallas,47088,Clothing,361.07,UPI,FALSE
59,Other,Dallas,104885,Clothing,222.54,Debit Card,TRUE
35,Other,San Jose,131813,Electronics,581.91,Credit Card,FALSE
45,Female,Philadelphia,77876,Beauty,281.4,Credit Card,FALSE
28,Female,San Jose,75838,Clothing,473.15,UPI,TRUE
32,Male,Los Angeles,56173,Electronics,388.52,Credit Card,TRUE
57,Female,New York,49356,Home,430.08,Credit Card,FALSE
46,Male,Dallas,91759,Clothing,38.81,Debit Card,FALSE
53,Male,New York,93311,Sports,588.4,Credit Card,FALSE
28,Other,San Jose,37878,Home,113,Credit Card,FALSE
59,Other,Phoenix,31092,Home,26.51,Credit Card,TRUE
36,Female,Houston,143693,Sports,1272.74,Credit Card,FALSE
49,Male,Chicago,143609,Clothing,869.07,UPI,TRUE
20,Female,Philadelphia,62426,Sports,576.71,UPI,TRUE
19,Female,Phoenix,75453,Clothing,521.1,PayPal,TRUE
58,Male,Dallas,63774,Home,561.92,Debit Card,TRUE
39,Male,Los Angeles,147594,Sports,597.74,Debit Card,FALSE
33,Female,San Jose,105090,Home,178.33,UPI,TRUE
31,Other,Houston,115520,Clothing,179.99,PayPal,TRUE
45,Male,San Jose,149144,Clothing,1456.04,PayPal,TRUE
53,Male,Chicago,99856,Home,948.26,Debit Card,TRUE
38,Female,Phoenix,145360,Sports,1414.99,PayPal,TRUE
30,Male,San Jose,43994,Beauty,65.51,PayPal,TRUE
56,Male,Philadelphia,60432,Electronics,148.84,UPI,TRUE
50,Other,Philadelphia,140905,Clothing,863.21,UPI,FALSE
48,Male,New York,48024,Sports,86.69,Credit Card,FALSE
44,Male,Houston,59170,Electronics,442.31,Debit Card,FALSE
57,Female,Houston,94217,Sports,653.97,UPI,TRUE
56,Other,Philadelphia,126381,Sports,1046.23,Credit Card,TRUE
46,Male,Houston,89886,Beauty,746.48,UPI,TRUE
53,Other,New York,80777,Clothing,424.73,PayPal,FALSE
43,Female,San Diego,145919,Clothing,464.7,UPI,FALSE
57,Male,San Diego,37149,Sports,258.61,Credit Card,TRUE
29,Other,Dallas,132069,Clothing,784.14,UPI,FALSE
38,Female,San Jose,89098,Clothing,39.57,UPI,TRUE
34,Other,Chicago,72477,Electronics,505.8,Credit Card,TRUE
63,Male,Dallas,88903,Sports,570.22,Debit Card,FALSE
53,Male,Philadelphia,79886,Beauty,50.35,Debit Card,TRUE
27,Male,San Antonio,53444,Home,413.54,PayPal,FALSE
36,Male,Houston,112110,Electronics,220.95,PayPal,TRUE
47,Other,New York,95225,Beauty,817.32,UPI,TRUE
31,Female,San Antonio,107183,Sports,714.14,Credit Card,TRUE
33,Other,Dallas,145627,Clothing,810.26,Credit Card,TRUE
27,Male,Chicago,37217,Electronics,245.71,PayPal,FALSE
23,Male,Chicago,36426,Home,46.16,Debit Card,FALSE
65,Male,Los Angeles,105886,Home,394.94,PayPal,FALSE
42,Female,Dallas,137513,Electronics,118.69,PayPal,FALSE
26,Female,Philadelphia,45993,Beauty,322.29,UPI,TRUE
62,Male,San Jose,57400,Beauty,355.77,Credit Card,FALSE
64,Other,Phoenix,120263,Sports,736.83,PayPal,FALSE
51,Female,Chicago,105385,Beauty,1048.71,UPI,FALSE
49,Other,Houston,135903,Home,266.79,Debit Card,TRUE
25,Male,Houston,33143,Beauty,157.62,UPI,FALSE
20,Other,Houston,73750,Electronics,267.46,Debit Card,FALSE
34,Female,Dallas,133572,Beauty,115.51,PayPal,TRUE
25,Female,San Jose,119893,Beauty,415.57,Credit Card,TRUE
30,Other,San Diego,73321,Sports,613.81,Credit Card,TRUE
48,Other,Philadelphia,50366,Sports,319.65,UPI,TRUE
51,Other,Philadelphia,69235,Beauty,397.16,Credit Card,TRUE
54,Female,Los Angeles,119848,Clothing,413.58,PayPal,TRUE
39,Male,San Jose,79183,Beauty,502,UPI,TRUE
56,Female,Philadelphia,45315,Electronics,393.02,PayPal,FALSE
23,Female,San Diego,95149,Home,836.84,Debit Card,FALSE
29,Male,Houston,44710,Electronics,172.91,UPI,TRUE
48,Male,Philadelphia,148614,Sports,758.01,PayPal,FALSE
27,Other,Chicago,130857,Clothing,1144.17,Credit Card,FALSE
42,Male,New York,123543,Home,1071.75,Credit Card,TRUE
39,Male,Dallas,91194,Home,812.91,Credit Card,FALSE
58,Male,Houston,146933,Home,331.55,PayPal,FALSE
46,Male,Chicago,117965,Home,159.6,Credit Card,TRUE
57,Male,Dallas,103351,Home,541.33,PayPal,FALSE
27,Other,Houston,122321,Clothing,988.26,Credit Card,FALSE
57,Female,New York,146948,Clothing,517.2,Credit Card,FALSE
61,Male,Los Angeles,36613,Sports,45.33,UPI,TRUE
63,Other,San Diego,108134,Beauty,966.12,PayPal,FALSE
39,Other,Dallas,137143,Electronics,293.74,UPI,TRUE
23,Other,San Diego,136542,Electronics,1100.94,UPI,FALSE
61,Female,San Diego,114465,Clothing,819.58,Debit Card,TRUE
57,Female,Chicago,63823,Home,583.73,PayPal,FALSE
49,Male,Philadelphia,33966,Sports,28.55,UPI,TRUE
36,Other,Chicago,130655,Beauty,472.5,Credit Card,FALSE
63,Other,Los Angeles,134432,Home,167.83,UPI,FALSE
55,Male,Dallas,84190,Clothing,213.68,UPI,FALSE
22,Other,San Jose,74658,Sports,167.29,UPI,FALSE
52,Other,Los Angeles,120981,Beauty,304.18,UPI,TRUE
55,Other,Los Angeles,108128,Sports,512.15,Debit Card,FALSE
43,Other,San Jose,39123,Sports,237.2,PayPal,FALSE
59,Male,Chicago,116529,Beauty,93.52,Credit Card,TRUE
60,Female,San Antonio,49558,Beauty,229.91,UPI,TRUE
31,Female,San Jose,119327,Home,1049.93,UPI,FALSE
23,Other,San Antonio,106379,Clothing,29.74,PayPal,TRUE
41,Male,New York,148105,Beauty,826.29,PayPal,TRUE
36,Female,San Jose,143466,Sports,72.54,PayPal,FALSE
43,Male,Chicago,80012,Sports,357.24,Debit Card,TRUE
53,Female,San Antonio,80409,Clothing,680.63,PayPal,TRUE
26,Male,Chicago,31520,Sports,28.47,UPI,TRUE
23,Female,San Diego,47985,Beauty,311.61,UPI,TRUE
47,Female,San Antonio,96770,Home,421.57,Debit Card,TRUE
45,Female,Houston,109242,Beauty,29.8,PayPal,FALSE
52,Male,San Jose,105543,Sports,400.67,PayPal,TRUE
55,Male,Chicago,93115,Beauty,896.23,PayPal,FALSE
51,Other,Los Angeles,40254,Clothing,214.51,UPI,TRUE
61,Other,Phoenix,113058,Beauty,620.03,Credit Card,FALSE
52,Female,Dallas,132043,Sports,40.36,PayPal,FALSE
40,Male,New York,134624,Beauty,415.62,PayPal,FALSE
21,Male,San Jose,112483,Electronics,544.08,PayPal,TRUE
36,Other,Los Angeles,93538,Home,94.34,PayPal,TRUE
57,Female,New York,66827,Electronics,193.61,Debit Card,TRUE
60,Male,Phoenix,88543,Clothing,338.56,UPI,TRUE
51,Male,Chicago,142985,Beauty,74.97,Debit Card,FALSE
44,Other,San Diego,130973,Clothing,518,Debit Card,FALSE
21,Male,New York,114182,Clothing,318.69,UPI,FALSE
48,Other,Houston,69500,Sports,338.28,UPI,FALSE
34,Female,New York,49025,Home,264.65,UPI,FALSE
61,Other,New York,71377,Electronics,687.02,PayPal,FALSE
57,Female,Phoenix,115467,Home,994.39,Credit Card,FALSE
59,Other,Houston,106569,Beauty,429.83,Debit Card,FALSE
61,Female,Dallas,120476,Electronics,1196.75,Credit Card,TRUE
18,Male,San Diego,83903,Home,97.11,Debit Card,FALSE
34,Other,Los Angeles,55307,Electronics,29.51,Debit Card,TRUE
63,Other,Chicago,45725,Sports,47.86,Debit Card,TRUE
62,Female,Los Angeles,54151,Sports,145.27,PayPal,FALSE
62,Female,Phoenix,148409,Clothing,1000.61,Credit Card,FALSE
21,Male,Phoenix,80174,Home,321.35,Debit Card,FALSE
22,Male,San Jose,94450,Sports,925.45,Debit Card,FALSE
24,Female,Houston,48857,Beauty,268.63,Credit Card,FALSE
63,Male,Los Angeles,63947,Beauty,77.52,PayPal,FALSE
19,Other,New York,147507,Electronics,748.96,UPI,FALSE
27,Female,San Jose,121757,Electronics,417.91,UPI,FALSE
45,Male,Dallas,82941,Clothing,702.65,Credit Card,FALSE
62,Male,San Jose,137213,Beauty,1076.07,PayPal,FALSE
61,Other,Los Angeles,69692,Home,287.55,PayPal,TRUE
47,Other,Houston,129674,Clothing,1000.02,Credit Card,FALSE
60,Female,Los Angeles,55035,Home,172.2,UPI,TRUE
58,Male,New York,87407,Clothing,647.35,Credit Card,TRUE
49,Other,Phoenix,80956,Sports,66.17,UPI,TRUE
20,Other,New York,74470,Sports,55.8,Credit Card,TRUE
59,Other,Dallas,117466,Clothing,625.69,Debit Card,TRUE
20,Other,New York,126398,Sports,200.67,Credit Card,TRUE
62,Male,New York,115037,Home,170.17,Credit Card,FALSE
57,Male,Los Angeles,52372,Electronics,439.22,UPI,TRUE
22,Female,San Antonio,135441,Home,296.06,Credit Card,TRUE
38,Male,New York,139632,Beauty,1348.01,Debit Card,FALSE
22,Female,Chicago,45826,Home,132.17,Debit Card,FALSE
33,Male,San Jose,106282,Sports,63.65,Debit Card,TRUE
49,Male,Los Angeles,40580,Beauty,10.64,PayPal,FALSE
62,Female,Chicago,135829,Clothing,1081.74,Debit Card,FALSE
51,Male,San Jose,89037,Electronics,377.33,Debit Card,FALSE
57,Female,Philadelphia,41537,Sports,263.61,Credit Card,TRUE
30,Male,San Jose,45401,Home,448.05,Debit Card,FALSE
58,Male,Houston,116419,Electronics,260.72,Debit Card,FALSE
49,Male,New York,53111,Home,93.78,PayPal,TRUE
45,Female,New York,62949,Electronics,218.82,Credit Card,TRUE
28,Other,Los Angeles,132956,Electronics,64.46,Debit Card,FALSE
55,Male,Philadelphia,105990,Clothing,359.79,Credit Card,FALSE
32,Female,Houston,42853,Sports,108.15,Debit Card,TRUE
48,Female,Chicago,106689,Clothing,527.81,UPI,TRUE
42,Other,Houston,78953,Home,121.33,PayPal,TRUE
39,Other,New York,46673,Home,24.01,Debit Card,TRUE
